booking_id,months_as_member,hours_before,day_of_week,part_of_day,category,attended,day_of_month
3912,12,49,Fri,AM,Class,1,21
3913,5,49,Fri,AM,Gym,1,21
3914,6,49,Fri.,AM,Gym,1,21
3915,34,49,Mon,AM,Class,0,17
3916,60,49,Mon,AM,Class,1,17
3917,6,49,Mon,AM,Gym,1,17
3918,10,49,Monday,AM,Gym,1,17
3919,3,49,Sat,AM,Class,1,22
3920,7,49,Sat,PM,Gym,1,22
3921,10,49,Sat,AM,Gym,1,22
3922,22,49,Sat,AM,Class,0,22
3923,9,49,Sat,PM,Class,1,22
3924,15,49,Sun,PM,Gym,1,23
3925,22,49,Sun,AM,Gym,1,23
3926,6,49,Sun,PM,Gym,1,23
3927,17,49,Sun,PM,Gym,1,23
3928,2,49,Thu,PM,Gym,1,20
3929,3,49,Thu,AM,Class,1,20
3930,5,49,Thu,AM,Class,1,20
3931,9,49,Tue,AM,Gym,1,18
3932,16,4,Fri,AM,Class,1,14
3933,11,47,Tue,AM,Class,1,11
3934,15,1,Sun,AM,Gym,1,16
3935,16,39,Fri,AM,Class,1,7
3936,93,2,Sat,AM,Gym,1,8
3937,36,34,Fri,AM,Gym,1,7
3938,11,14,Thu,AM,Gym,1,6
3939,17,43,Sat,AM,Class,1,15
3940,8,53,Fri,AM,Gym,1,14
3941,15,2,Fri,AM,Class,1,7
3942,12,55,Fri,AM,Gym,0,7
3943,11,28,Thu,PM,Gym,1,6
3944,10,42,Tue,AM,Gym,1,4
3945,21,14,Sat,AM,Gym,1,8
3946,9,17,Fri,AM,Class,1,14
3947,6,17,Mon,AM,Gym,0,3
3948,15,12,Fri,PM,Gym,1,14
3949,8,27,Sat,AM,Gym,1,15
3950,19,13,Tue,PM,Gym,1,4
3951,19,52,Tue,AM,Gym,1,11
3952,60,31,Sat,AM,Class,1,8
3953,6,9,Sat,PM,Class,1,15
3954,10,6,Tue,PM,Gym,1,4
3955,6,43,Thu,AM,Class,1,13
3956,53,9,Fri.,AM,Gym,1,7
3957,10,49,Sun,AM,Gym,1,9
3958,10,31,Fri,AM,Gym,1,14
3959,12,22,Sun,AM,Gym,1,16
3960,8,26,Sun,PM,Gym,0,16
3961,19,9,Fri,AM,Gym,1,7
3962,11,19,Mon,AM,Gym,1,3
3963,4,10,Sun,AM,Gym,1,16
3964,14,12,Tue,AM,Gym,1,11
3965,10,5,Thu,AM,Gym,1,6
3966,20,14,Tue,AM,Gym,1,11
3967,14,52,Fri,AM,Gym,1,14
3968,10,18,Sat,AM,Gym,1,15
3969,17,34,Fri,AM,Class,1,7
3970,27,53,Fri,AM,Gym,1,14
3971,8,18,Sat,PM,Gym,1,15
3972,8,50,Fri,AM,Class,1,7
3973,25,33,Sun,AM,Gym,1,16
3974,16,26,Fri,AM,Class,1,14
3975,2,50,Sun,AM,Gym,1,16
3976,18,50,Tue,PM,Gym,1,18
3977,7,50,Tue,AM,Gym,0,18
3978,9,50,Tue,PM,Class,1,18
3979,30,50,Tue,AM,Gym,1,18
3980,3,50,Tue,AM,Gym,0,18
3981,38,50,Wed,PM,Class,1,19
3982,15,50,Wed,AM,Gym,1,19
3983,28,50,Wed,AM,-,1,19
3984,17,50,Wednesday,AM,Class,1,19
3985,23,50,Fri,AM,Gym,1,21
3986,6,50,Fri,AM,Gym,1,21
3987,12,50,Fri,AM,Gym,1,21
3988,12,50,Fri,PM,Class,0,21
3989,4,50,Fri,AM,Gym,0,21
3990,31,50,Fri,AM,Gym,1,21
3991,47,50,Fri,AM,Class,1,21
3992,19,50,Fri,AM,Class,0,21
3993,18,50,Fri,AM,Gym,1,21
3994,15,50,Fri,AM,Gym,0,21
3995,19,50,Fri,AM,Gym,1,21
3996,19,50,Fri,AM,Gym,1,21
3997,16,50,Mon,AM,Gym,1,17
3998,21,50,Sat,AM,Gym,1,22
3999,5,50,Sat,AM,Gym,1,22
4000,12,50,Sat,AM,Gym,0,22
4001,13,5,Fri,AM,Gym,1,7
4002,29,56,Sat,AM,Gym,1,8
4003,27,36,Sat,AM,Gym,1,8
4004,7,11,Sun,AM,Gym,0,16
4005,22,42,Tue,PM,Class,1,11
4006,24,43,Sun,AM,Gym,1,9
4007,29,13,Mon,PM,Class,1,3
4008,13,25,Mon,AM,Gym,1,3
4009,7,3,Wednesday,AM,Class,1,12
4010,2,44,Fri,AM,Gym,1,14
4011,11,55,Wed,PM,Gym,1,5
4012,10,23,Thu,AM,Class,1,13
4013,9,17,Sat,AM,Gym,1,8
4014,13,9,Fri,AM,Class,1,7
4015,10,38,Tue,PM,Class,1,4
4016,39,36,Tue,AM,Gym,1,4
4017,14,34,Mon,AM,Class,1,3
4018,66,47,Tue,AM,Class,1,4
4019,8,7,Tue,PM,Gym,0,4
4020,32,52,Wed,PM,Class,0,5
4021,8,51,Fri,AM,Class,1,14
4022,10,25,Tue,PM,Class,1,11
4023,14,13,Thu,AM,Class,1,6
4024,18,28,Wed,PM,Class,1,5
4025,24,10,Sun,PM,Class,1,16
4026,7,3,Tue,AM,Gym,1,4
4027,16,27,Fri,AM,Class,1,14
4028,18,46,Sun,AM,Gym,1,16
4029,18,35,Sat,AM,Class,1,8
4030,6,47,Sat,AM,Gym,1,15
4031,14,8,Fri,AM,Gym,1,14
4032,23,21,Mon,AM,Gym,1,3
4033,5,36,Mon,AM,Class,0,3
4034,19,25,Fri,AM,Class,1,14
4035,12,38,Sat,AM,Gym,0,15
4036,3,15,Sat,PM,Gym,1,8
4037,5,34,Fri.,PM,Class,1,7
4038,5,30,Wed,AM,Class,1,5
4039,12,44,Fri,AM,Gym,1,14
4040,19,10,Fri.,AM,Class,1,14
4041,19,9,Sat,PM,Class,1,8
4042,17,14,Sat,PM,Gym,1,8
4043,20,33,Mon,AM,Class,1,3
4044,13,8,Sun,AM,Gym,1,16
4045,4,10,Tue,AM,Class,1,4
4046,22,27,Sat,AM,Class,1,15
4047,20,36,Sun,AM,Class,1,9
4048,13,9,Fri,AM,-,1,7
4049,29,51,Sat,PM,Class,1,22
4050,20,51,Sun,AM,Gym,1,23
4051,9,51,Sun,AM,Class,1,23
4052,7,51,Sun,AM,Class,1,23
4053,6,51,Sun,AM,Class,1,23
4054,10,51,Sun,AM,Class,1,23
4055,48,51,Sun,AM,Gym,1,23
4056,15,51,Thu,AM,Gym,1,20
4057,8,51,Tue,AM,Gym,1,18
4058,45,51,Tue,AM,Class,1,18
4059,5,51,Tue,AM,Class,1,18
4060,12,51,Tue,PM,Gym,1,18
4061,12,51,Tue,AM,Gym,1,18
4062,32,51,Tue,PM,Class,1,18
4063,10,51,Wed,PM,Class,1,19
4064,12,51,Wed,AM,Gym,1,19
4065,2,51,Wednesday,PM,Gym,1,19
4066,9,51,Fri,AM,Gym,1,21
4067,14,51,Mon,AM,Gym,1,17
4068,11,51,Mon,AM,Gym,1,17
4069,12,51,Mon,AM,Gym,1,17
4070,31,51,Mon,PM,Gym,1,17
4071,2,51,Mon,AM,Class,1,17
4072,3,51,Mon,AM,Class,1,17
4073,2,51,Mon,AM,Gym,1,17
4074,13,24,Sat,PM,Class,0,8
4075,38,48,Sun,AM,Class,1,9
4076,6,26,Mon,PM,Class,1,10
4077,28,19,Mon,AM,Gym,1,10
4078,8,45,Thu,PM,Class,1,6
4079,9,47,Sun,AM,Class,1,9
4080,10,8,Fri,AM,Class,0,14
4081,8,14,Tue,PM,Gym,1,11
4082,16,30,Thu,AM,Class,1,6
4083,21,17,Fri,AM,Class,1,7
4084,7,9,Sun,PM,Gym,1,9
4085,8,14,Mon,AM,Gym,0,10
4086,5,40,Mon,AM,Gym,0,10
4087,24,33,Fri,AM,Class,1,7
4088,13,39,Wed,PM,Class,1,5
4089,10,54,Mon,AM,Class,1,10
4090,25,35,Thu,PM,Class,1,13
4091,5,37,Mon,AM,Gym,1,3
4092,5,50,Fri,AM,Gym,1,14
4093,12,46,Mon,AM,Gym,1,3
4094,15,10,Thu,AM,Gym,1,6
4095,39,18,Mon,AM,Gym,1,10
4096,5,16,Mon,AM,Gym,1,3
4097,7,38,Fri,AM,Gym,0,14
4098,13,8,Sat,AM,Gym,1,15
4099,14,14,Thu,AM,Gym,1,6
4100,17,31,Fri,AM,Gym,1,7
4101,4,35,Sun,AM,Gym,1,16
4102,2,4,Sat,PM,Gym,1,8
4103,4,12,Fri,AM,Gym,1,14
4104,3,44,Fri,AM,Class,1,14
4105,26,36,Wed,AM,Class,1,5
4106,9,28,Tue,PM,Gym,1,11
4107,13,24,Sat,AM,Class,1,8
4108,25,29,Sun,AM,Class,1,16
4109,14,20,Sun,AM,Class,1,16
4110,23,50,Mon,AM,Class,1,10
4111,13,56,Sun,AM,Gym,1,16
4112,17,26,Sat,AM,Gym,1,15
4113,6,17,Wed,PM,Gym,1,12
4114,54,1,Monday,AM,Gym,1,3
4115,13,7,Sat,AM,Gym,1,15
4116,24,24,Tue,PM,Gym,1,11
4117,34,17,Fri,AM,Class,1,7
4118,19,44,Sat,AM,Gym,0,8
4119,22,29,Sat,AM,Class,1,15
4120,7,1,Thu,AM,Gym,1,6
4121,23,44,Mon,PM,Class,1,3
4122,11,12,Mon,AM,Gym,0,3
4123,38,15,Thu,PM,Gym,1,6
4124,22,13,Mon,AM,Class,1,10
4125,7,52,Sat,AM,Gym,1,22
4126,15,52,Sat,AM,Gym,1,22
4127,51,52,Sat,AM,Gym,1,22
4128,17,52,Sat,AM,Gym,1,22
4129,20,52,Sat,AM,Class,1,22
4130,23,52,Sat,PM,Class,0,22
4131,7,52,Sun,AM,Class,1,23
4132,19,52,Sun,AM,Gym,1,23
4133,12,52,Sun,PM,Gym,1,23
4134,7,52,Thu,PM,Gym,1,20
4135,10,52,Thu,AM,Gym,1,20
4136,6,52,Thu,AM,Class,1,20
4137,19,52,Thu,PM,Gym,1,20
4138,13,52,Thu,PM,Gym,1,20
4139,7,52,Thu,AM,Gym,1,20
4140,11,52,Tue,AM,Gym,1,18
4141,20,52,Tue,AM,Class,1,18
4142,9,52,Tue,AM,Gym,1,18
4143,4,52,Tue,PM,Gym,1,18
4144,7,52,Wed,PM,Gym,1,19
4145,22,52,Fri,AM,Class,1,21
4146,8,52,Fri,AM,Class,1,21
4147,10,52,Fri,AM,Gym,1,21
4148,16,52,Fri,AM,Class,1,21
4149,14,52,Fri,AM,Class,1,21
4150,12,52,Mon,AM,Class,1,17
4151,14,18,Wed,PM,Gym,1,5
4152,27,26,Thu,AM,Class,1,13
4153,22,37,Mon,AM,Gym,1,10
4154,3,16,Sun,AM,Gym,1,9
4155,14,22,Sun,PM,Gym,1,16
4156,11,48,Thu,AM,Gym,1,13
4157,38,11,Sat,AM,Gym,1,15
4158,8,38,Thu,AM,Gym,0,13
4159,8,49,Sun,AM,Class,1,16
4160,11,54,Wed,PM,Gym,1,12
4161,13,51,Sat,AM,Gym,1,15
4162,23,13,Tue,AM,Class,1,11
4163,5,26,Tue,PM,Gym,1,11
4164,9,41,Fri,AM,Gym,1,7
4165,6,31,Thu,PM,Gym,1,13
4166,9,42,Wed,PM,Gym,1,12
4167,20,23,Mon,AM,Class,1,3
4168,16,7,Wed,AM,Class,0,5
4169,1,14,Tue,AM,Class,0,4
4170,4,34,Tue,PM,Gym,0,4
4171,6,9,Sat,AM,Class,0,15
4172,7,10,Tue,PM,Gym,1,4
4173,20,28,Fri,AM,Gym,1,14
4174,12,49,Fri,AM,Gym,1,7
4175,14,4,Fri,AM,Gym,1,14
4176,8,27,Sun,PM,Class,1,16
4177,32,24,Thu,PM,Gym,1,6
4178,25,17,Tue,AM,Class,1,11
4179,6,9,Sat,AM,Class,1,15
4180,31,28,Tue,PM,Class,0,11
4181,16,27,Sun,PM,Class,1,9
4182,21,16,Sun,AM,Class,1,16
4183,10,40,Fri,AM,Class,1,7
4184,4,46,Mon,AM,Gym,1,3
4185,10,19,Thu,AM,Gym,1,6
4186,11,15,Sun,PM,Gym,1,9
4187,5,18,Fri,AM,Gym,1,14
4188,18,11,Sun,AM,Class,1,9
4189,11,10,Tue,PM,Class,1,4
4190,9,46,Wed,PM,Class,0,12
4191,8,46,Fri,AM,Gym,1,14
4192,3,34,Sat,AM,Gym,1,8
4193,12,13,Sun,AM,Class,1,9
4194,97,39,Wed,PM,Gym,1,12
4195,11,13,Mon,AM,Gym,1,3
4196,4,32,Sat,AM,Gym,0,15
4197,30,41,Fri,AM,Class,1,7
4198,12,45,Mon,AM,Gym,1,10
4199,18,16,Mon,PM,Class,1,10
4200,34,16,Sun,PM,Gym,1,9
4201,44,8,Wednesday,AM,Class,1,5
4202,18,4,Sun,PM,Class,1,9
4203,8,49,Wednesday,AM,Class,1,5
4204,10,48,Fri,AM,Gym,1,14
4205,10,6,Tue,AM,Gym,1,11
4206,10,28,Fri,AM,Gym,1,7
4207,8,3,Mon,AM,Gym,0,10
4208,7,17,Sun,AM,Gym,1,16
4209,8,6,Fri,AM,Gym,1,7
4210,6,24,Sun,AM,Class,1,9
4211,12,36,Sat,AM,Class,1,8
4212,22,3,Monday,AM,Gym,0,10
4213,8,4,Thu,PM,Class,1,13
4214,4,53,Mon,AM,Gym,1,17
4215,12,53,Sat,AM,Gym,0,22
4216,16,53,Sat,AM,Class,1,22
4217,10,53,Sat,AM,Class,1,22
4218,18,53,Sat,AM,Class,1,22
4219,13,53,Sat,AM,Class,1,22
4220,22,53,Sun,AM,Class,1,23
4221,39,53,Sun,AM,Gym,1,23
4222,6,53,Sun,PM,Class,1,23
4223,17,53,Thu,PM,Class,1,20
4224,6,53,Thu,AM,Class,1,20
4225,5,53,Thu,AM,Gym,1,20
4226,11,53,Tue,AM,Gym,1,18
4227,9,53,Tue,PM,Class,1,18
4228,10,53,Tue,AM,Gym,1,18
4229,5,53,Tue,AM,Class,1,18
4230,5,53,Tue,AM,Gym,1,18
4231,43,5,Sun,AM,Gym,1,9
4232,12,18,Mon,AM,Gym,1,10
4233,10,30,Sun,AM,Gym,1,9
4234,12,2,Sun,AM,Gym,0,9
4235,21,51,Fri,AM,Class,1,7
4236,20,10,Sun,AM,Class,1,16
4237,107,43,Sun,PM,Gym,1,16
4238,16,12,Thu,AM,Gym,1,6
4239,12,53,Fri,AM,Gym,1,14
4240,15,31,Fri.,AM,Gym,1,7
4241,9,9,Tue,AM,Gym,1,4
4242,20,31,Tue,AM,Gym,1,4
4243,5,47,Sun,AM,Gym,1,9
4244,2,36,Sun,AM,Gym,1,9
4245,7,30,Sun,AM,Gym,1,16
4246,6,50,Fri,AM,Gym,1,7
4247,12,22,Mon,AM,Gym,1,3
4248,10,40,Fri,AM,Gym,1,14
4249,42,36,Fri,AM,Gym,1,7
4250,9,4,Wed,AM,Gym,0,5
4251,21,42,Sat,AM,Gym,1,15
4252,4,5,Sat,AM,Gym,1,8
4253,48,44,Thu,AM,Gym,1,13
4254,24,55,Sun,AM,Gym,1,9
4255,9,46,Sat,PM,Gym,1,15
4256,44,9,Fri,AM,Gym,1,14
4257,7,54,Thu,AM,Class,1,6
4258,23,38,Mon,AM,Class,0,10
4259,3,2,Sun,AM,Gym,1,16
4260,9,2,Sat,AM,Gym,1,8
4261,8,52,Tue,PM,Class,1,4
4262,3,5,Tue,AM,Gym,1,11
4263,12,56,Wed,PM,Gym,1,12
4264,17,39,Fri,AM,Class,1,14
4265,11,5,Sat,AM,Gym,1,15
4266,15,9,Fri,AM,Class,1,7
4267,14,11,Tue,PM,Class,1,4
4268,14,14,Mon,AM,Gym,1,10
4269,10,15,Sun,AM,Class,0,9
4270,14,48,Fri,AM,Class,1,14
4271,14,46,Tue,AM,Class,0,4
4272,9,24,Thu,AM,Gym,1,6
4273,19,14,Fri,PM,Gym,1,7
4274,41,14,Thu,AM,Gym,1,6
4275,17,26,Fri,AM,Class,1,14
4276,12,55,Mon,PM,Class,1,3
4277,19,45,Wed,PM,Gym,1,12
4278,15,50,Sun,AM,Gym,1,16
4279,16,53,Thu,AM,Class,1,13
4280,21,27,Tue,PM,Gym,1,11
4281,20,32,Sun,AM,Gym,1,9
4282,15,44,Tue,AM,Gym,1,11
4283,10,53,Mon,AM,Gym,1,10
4284,22,16,Sun,AM,Gym,1,16
4285,10,2,Sun,AM,Gym,0,16
4286,39,41,Wed,AM,Class,1,5
4287,4,42,Sat,PM,Gym,1,15
4288,3,7,Thu,PM,Gym,1,6
4289,5,26,Sun,AM,Class,1,16
4290,21,45,Thu,AM,Gym,1,6
4291,8,13,Thu,AM,Gym,1,13
4292,20,33,Sun,AM,Gym,1,9
4293,4,54,Sun,PM,Gym,0,16
4294,9,35,Mon,AM,Class,1,10
4295,16,45,Sat,AM,Class,1,15
4296,27,13,Sun,PM,Gym,1,16
4297,14,26,Thu,AM,Gym,1,13
4298,4,50,Sat,AM,Gym,1,8
4299,11,31,Fri,AM,Gym,1,14
4300,5,32,Fri,AM,Gym,1,14
4301,8,56,Fri,AM,Class,0,14
4302,15,27,Sat,AM,Gym,1,15
4303,6,30,Tue,PM,Class,1,11
4304,24,30,Fri,AM,Gym,1,7
4305,8,54,Wed,PM,Gym,1,19
4306,6,54,Fri,AM,Gym,1,21
4307,6,54,Fri,AM,Class,1,21
4308,9,54,Fri,AM,Gym,0,21
4309,5,54,Fri,AM,Class,1,21
4310,15,54,Fri,AM,Class,1,21
4311,10,54,Mon,AM,Class,1,17
4312,5,54,Mon,AM,Class,1,17
4313,12,54,Sat,AM,Gym,1,22
4314,11,54,Sat,AM,Gym,1,22
4315,44,54,Sat,AM,Class,1,22
4316,8,54,Sat,AM,Gym,1,22
4317,10,54,Sat,AM,Gym,1,22
4318,5,54,Sun,AM,Gym,0,23
4319,41,54,Sun,AM,Gym,1,23
4320,12,54,Sun,AM,Class,1,23
4321,7,54,Sun,PM,Class,0,23
4322,14,54,Thu,AM,Gym,1,20
4323,61,54,Thu,AM,Gym,1,20
4324,26,54,Thu,PM,Gym,1,20
4325,6,54,Thu,AM,Gym,1,20
4326,11,54,Thu,PM,Gym,1,20
4327,10,54,Tue,PM,Gym,1,18
4328,14,54,Tue,PM,Gym,1,18
4329,19,54,Tue,AM,Class,1,18
4330,4,54,Wed,PM,Gym,0,19
4331,11,54,Wed,PM,Gym,1,19
4332,5,54,Fri,AM,Gym,1,21
4333,8,54,Fri,AM,Gym,1,21
4334,9,1,Sat,AM,Gym,1,8
4335,25,43,Thu,PM,Class,1,6
4336,13,39,Wednesday,PM,Gym,1,5
4337,11,18,Tue,PM,Gym,1,4
4338,11,40,Fri,AM,-,1,14
4339,73,14,Mon,AM,Gym,1,3
4340,7,22,Wed,AM,Gym,1,12
4341,8,54,Sun,AM,Class,1,16
4342,7,21,Sun,PM,Gym,1,16
4343,7,40,Tue,PM,Gym,1,11
4344,8,55,Sat,AM,Gym,1,8
4345,6,43,Thu,AM,Gym,1,13
4346,6,13,Thu,PM,Class,1,6
4347,5,33,Tue,AM,Class,1,4
4348,37,48,Fri,AM,Gym,1,14
4349,5,25,Thu,PM,Class,1,6
4350,27,23,Sat,AM,Class,1,15
4351,21,9,Sun,AM,Class,1,16
4352,8,54,Thu,PM,Class,1,6
4353,12,39,Mon,AM,Class,1,3
4354,17,22,Wednesday,PM,Class,1,5
4355,5,49,Fri,AM,Class,1,14
4356,16,6,Tue,AM,Class,1,4
4357,15,54,Sat,AM,Class,1,15
4358,11,12,Mon,AM,Gym,0,10
4359,11,31,Tue,PM,Gym,0,11
4360,12,52,Wed,AM,Class,0,5
4361,17,13,Sat,AM,Gym,1,15
4362,33,7,Fri.,AM,Class,1,14
4363,13,27,Sat,AM,Class,0,8
4364,18,53,Tue,AM,Gym,1,4
4365,14,52,Tue,AM,Gym,1,4
4366,9,16,Fri,AM,Class,1,7
4367,2,22,Mon,AM,Class,1,3
4368,15,29,Sun,PM,Class,0,9
4369,19,17,Tue,AM,Gym,0,11
4370,65,42,Sat,AM,Gym,1,8
4371,20,12,Tue,AM,Gym,1,4
4372,9,55,Fri,AM,Gym,1,14
4373,24,11,Fri,AM,Gym,1,14
4374,3,4,Wed,AM,Gym,1,12
4375,8,18,Sun,AM,Class,1,9
4376,16,26,Fri,AM,Class,1,14
4377,19,29,Mon,AM,Gym,1,3
4378,9,24,Sun,AM,Gym,1,16
4379,5,6,Sun,PM,Gym,1,9
4380,5,55,Fri,AM,Class,1,21
4381,15,55,Fri,AM,Gym,1,21
4382,5,55,Fri,AM,Gym,1,21
4383,7,55,Fri,AM,Gym,1,21
4384,5,55,Fri,AM,Gym,1,21
4385,36,55,Fri,AM,Gym,1,21
4386,13,55,Mon,AM,Gym,1,17
4387,17,55,Mon,AM,Class,0,17
4388,9,55,Mon,AM,Gym,1,17
4389,11,55,Mon,PM,Gym,1,17
4390,7,55,Mon,AM,Gym,1,17
4391,13,55,Sat,AM,Gym,1,22
4392,15,55,Sat,AM,Class,1,22
4393,23,55,Sun,AM,Gym,1,23
4394,12,55,Sun,AM,Gym,1,23
4395,10,55,Sun,AM,Class,0,23
4396,11,55,Sun,AM,Gym,1,23
4397,11,55,Thu,AM,Gym,0,20
4398,15,55,Thu,AM,Gym,1,20
4399,14,55,Thu,PM,Class,1,20
4400,24,55,Thu,AM,Class,1,20
4401,9,55,Thu,AM,Gym,1,20
4402,17,55,Thu,PM,Class,1,20
4403,15,55,Tue,AM,Class,0,18
4404,21,55,Tue,AM,Class,0,18
4405,9,55,Tue,PM,Gym,1,18
4406,2,55,Tue,AM,Class,1,18
4407,7,55,Wed,PM,Class,1,19
4408,13,42,Fri,AM,Gym,1,7
4409,17,33,Fri,AM,Class,1,7
4410,14,16,Mon,AM,Gym,1,3
4411,17,11,Sat,AM,Class,1,8
4412,11,28,Sat,PM,Class,1,15
4413,4,16,Sat,AM,Gym,1,15
4414,14,8,Sat,PM,Class,1,15
4415,6,2,Tue,AM,Class,1,4
4416,22,43,Tue,AM,Class,1,11
4417,12,46,Tue,AM,Gym,0,11
4418,6,49,Sat,AM,Gym,1,8
4419,15,27,Mon,AM,Class,1,10
4420,89,53,Mon,PM,Gym,1,10
4421,11,22,Sat,AM,Gym,1,15
4422,16,12,Thu,AM,Class,1,6
4423,10,30,Thu,AM,Gym,1,6
4424,1,16,Thu,PM,Class,1,13
4425,8,41,Sun,PM,Gym,1,16
4426,9,53,Thu,PM,Gym,1,13
4427,13,31,Tue,PM,Class,1,11
4428,29,1,Fri,AM,Class,1,14
4429,15,30,Fri,AM,Class,1,14
4430,2,22,Mon,AM,Gym,1,3
4431,17,31,Thu,AM,Class,1,13
4432,6,2,Sat,AM,Gym,1,15
4433,5,53,Fri,AM,Gym,0,14
4434,12,52,Wednesday,AM,Gym,1,5
4435,7,41,Tue,AM,Class,1,11
4436,11,4,Fri,AM,Gym,0,7
4437,7,56,Sat,AM,Gym,0,8
4438,28,19,Sun,AM,-,1,9
4439,7,38,Mon,AM,Gym,1,10
4440,14,32,Fri,AM,Class,1,7
4441,9,44,Thu,AM,Class,1,6
4442,7,52,Tue,PM,Class,1,4
4443,42,27,Fri,AM,Class,1,7
4444,13,10,Wed,AM,Class,0,5
4445,19,29,Sat,AM,Class,1,8
4446,7,56,Fri,AM,Class,1,21
4447,28,56,Fri,AM,Gym,1,21
4448,8,56,Fri,AM,Gym,1,21
4449,35,56,Fri,AM,Gym,1,21
4450,8,56,Fri,AM,Class,1,21
4451,3,56,Mon,AM,Class,1,17
4452,21,56,Mon,AM,Class,1,17
4453,16,56,Monday,AM,Gym,1,17
4454,14,56,Sat,AM,Class,1,22
4455,36,56,Sat,AM,Class,1,22
4456,34,56,Sat,AM,Gym,1,22
4457,7,56,Sat,AM,Gym,1,22
4458,30,56,Sat,AM,Class,1,22
4459,11,56,Sun,AM,Gym,1,23
4460,31,56,Sun,AM,Class,0,23
4461,1,56,Sun,AM,Class,0,23
4462,16,56,Sun,AM,Class,1,23
4463,6,56,Thu,PM,Class,1,20
4464,11,56,Thu,PM,Class,1,20
4465,16,56,Thu,AM,Gym,1,20
4466,8,56,Thu,AM,Class,1,20
4467,10,56,Tue,PM,Gym,0,18
4468,8,56,Tue,PM,Class,0,18
4469,21,56,Tue,AM,Class,0,18
4470,26,56,Tue,PM,Gym,1,18
4471,8,56,Tue,AM,Gym,1,18
4472,6,56,Tue,AM,Class,1,18
4473,19,56,Tue,PM,Class,1,18
4474,33,56,Wed,AM,Class,1,19
4475,36,56,Wednesday,AM,Class,1,19
4476,16,56,Wednesday,PM,Class,1,19
4477,5,10 days,Fri,AM,Class,1,7
4478,11,10 days,Fri,AM,Class,1,7
4479,5,10 days,Wednesday,AM,Class,1,12
4480,11,10 days,Wednesday,AM,Class,1,12
4481,5,10 days,Wednesday,AM,Class,1,19
4482,11,10 days,Wednesday,AM,Class,1,19
4483,10,12 days,Sat,AM,Gym,1,8
4484,17,12 days,Sat,AM,Gym,1,8
4485,10,12 days,Wednesday,PM,Gym,1,12
4486,17,12 days,Wednesday,AM,Gym,1,12
4487,10,12 days,Wednesday,PM,Gym,1,19
4488,17,12 days,Wednesday,AM,Gym,1,19
4489,17,13 days,Sat,AM,Class,1,8
4490,17,13 days,Wednesday,PM,Class,1,12
4491,17,13 days,Wednesday,PM,Class,1,19
4492,24,14 days,Sun,AM,Gym,1,9
4493,24,14 days,Wednesday,PM,Gym,1,12
4494,24,14 days,Wednesday,PM,Gym,1,19
4495,10,5 days,Wednesday,PM,Gym,1,5
4496,10,5 days,Wednesday,PM,Gym,1,12
4497,10,5 days,Wednesday,PM,Gym,1,19
4498,17,8 days,Thu,AM,Class,1,6
4499,17,8 days,Wednesday,PM,Class,1,12
4500,17,8 days,Wednesday,PM,Class,1,19
